16:44:25.039244 config: drop-rate=0.2, max-delay=10s, seed=1 router is listening at :3000
21:17:54.161326 [queue=2] packet #68, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 8.5ms
21:17:54.164326 [queue=2] packet #74, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is dropped
21:17:54.167327 [queue=1] packet #68, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.169327 [queue=2] packet #75, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 8.6ms
21:17:54.170327 [queue=1] packet #68, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.174327 [queue=2] packet #76, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 1.6ms
21:17:54.176327 [queue=1] packet #76, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.176327 [queue=1] packet #68, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is dropped
21:17:54.178327 [queue=0] packet #75, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.178327 [queue=1] packet #68, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 1.7ms
21:17:54.179327 [queue=2] packet #77, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 2ms
21:17:54.180327 [queue=1] packet #68, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.181327 [queue=0] packet #77, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.181327 [queue=0] packet #68, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is dropped
21:17:54.481345 [queue=1] packet #68, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 500µs
21:17:54.482345 [queue=0] packet #68, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.482345 [queue=1] packet #68, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 8.4ms
21:17:54.486345 [queue=2] packet #69, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 1ms
21:17:54.487345 [queue=1] packet #69, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.487345 [queue=2] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 7ms
21:17:54.491345 [queue=1] packet #70, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is dropped
21:17:54.491345 [queue=1] packet #68, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.494345 [queue=0] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.496345 [queue=1] packet #71, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 3ms
21:17:54.499346 [queue=0] packet #71, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.499346 [queue=1] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 9.3ms
21:17:54.501346 [queue=2] packet #72, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 1.6ms
21:17:54.503346 [queue=1] packet #72, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.503346 [queue=2] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 5.8ms
21:17:54.506346 [queue=3] packet #73, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 7.3ms
21:17:54.509346 [queue=1] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.509346 [queue=1] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.511346 [queue=2] packet #74, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 3.2ms
21:17:54.514346 [queue=1] packet #73, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.514346 [queue=2] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 7.7ms
21:17:54.515347 [queue=1] packet #74, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.515347 [queue=1] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is dropped
21:17:54.516347 [queue=2] packet #75, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 4ms
21:17:54.520347 [queue=1] packet #75, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.520347 [queue=2] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 4.6ms
21:17:54.521347 [queue=2] packet #76, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is dropped
21:17:54.522347 [queue=1] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.525347 [queue=0] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.526347 [queue=1] packet #77, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 8.6ms
21:17:54.531347 [queue=1] packet #78, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is dropped
21:17:54.535348 [queue=0] packet #77, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.535348 [queue=1] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 4.5ms
21:17:54.540348 [queue=0] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.854366 [queue=1] packet #69, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 200µs
21:17:54.855366 [queue=0] packet #69, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.855366 [queue=1] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 1.9ms
21:17:54.857366 [queue=0] packet #69, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.857366 [queue=1] packet #70, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 6.3ms
21:17:54.862366 [queue=2] packet #71, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 4.1ms
21:17:54.864366 [queue=1] packet #70, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.864366 [queue=2] packet #70, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 2.3ms
21:17:54.867367 [queue=1] packet #72, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 7.6ms
21:17:54.867367 [queue=1] packet #70, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.867367 [queue=1] packet #71, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.867367 [queue=2] packet #71, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 9.6ms
21:17:54.872367 [queue=3] packet #73, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 9.2ms
21:17:54.875367 [queue=2] packet #72, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.875367 [queue=3] packet #72, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 9.4ms
21:17:54.877367 [queue=4] packet #74, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 0s
21:17:54.877367 [queue=3] packet #74, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.877367 [queue=4] packet #72, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 4ms
21:17:54.878367 [queue=3] packet #71, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.881367 [queue=2] packet #72, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.882368 [queue=2] packet #75, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 1.4ms
21:17:54.882368 [queue=2] packet #73, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.882368 [queue=3] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 3.1ms
21:17:54.884368 [queue=2] packet #75, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.884368 [queue=3] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 3.2ms
21:17:54.885368 [queue=2] packet #72, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.886368 [queue=1] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.887368 [queue=2] packet #76, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 4.4ms
21:17:54.888368 [queue=1] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.892368 [queue=1] packet #77, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 3.4ms
21:17:54.892368 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 500µs
21:17:54.892368 [queue=2] packet #76, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.893368 [queue=1] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.896368 [queue=0] packet #77, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.896368 [queue=1] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 8ms
21:17:54.897368 [queue=2] packet #78, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 9.7ms
21:17:54.902369 [queue=2] packet #79, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is dropped
21:17:54.904369 [queue=1] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.907369 [queue=0] packet #78, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.907369 [queue=1] packet #80, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 2.7ms
21:17:54.907369 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 4.7ms
21:17:54.910369 [queue=1] packet #80, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.910369 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 6.2ms
21:17:54.912369 [queue=2] packet #81, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 8.5ms
21:17:54.912369 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.917370 [queue=2] packet #82, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 9.2ms
21:17:54.917370 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:54.921370 [queue=1] packet #81, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.921370 [queue=1] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is dropped
21:17:54.927370 [queue=0] packet #82, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:54.927370 [queue=1] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 3.9ms
21:17:54.931370 [queue=0] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.232388 [queue=1] packet #73, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 6.3ms
21:17:55.237388 [queue=1] packet #74, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is dropped
21:17:55.239388 [queue=0] packet #73, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.239388 [queue=1] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 5.3ms
21:17:55.242388 [queue=2] packet #75, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 6.3ms
21:17:55.245388 [queue=1] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.247388 [queue=1] packet #76, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is dropped
21:17:55.249389 [queue=0] packet #75, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.249389 [queue=0] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is dropped
21:17:55.252389 [queue=1] packet #77, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 9ms
21:17:55.257389 [queue=2] packet #78, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 5.6ms
21:17:55.261389 [queue=1] packet #77, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.261389 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 5.3ms
21:17:55.262389 [queue=3] packet #79, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 900µs
21:17:55.263389 [queue=1] packet #79, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.263389 [queue=1] packet #78, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.263389 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 9.8ms
21:17:55.263389 [queue=3] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 9.3ms
21:17:55.267390 [queue=3] packet #80, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 8.5ms
21:17:55.267390 [queue=3] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.272390 [queue=4] packet #81, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 3ms
21:17:55.273390 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.273390 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.275390 [queue=1] packet #81, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.275390 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 2.1ms
21:17:55.276390 [queue=1] packet #80, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.276390 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 3.9ms
21:17:55.277390 [queue=3] packet #82, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 1.5ms
21:17:55.278390 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.279390 [queue=1] packet #82, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.279390 [queue=2] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 1.8ms
21:17:55.280390 [queue=1] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.281390 [queue=0] packet #73, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.582408 [queue=1] packet #73, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 6.5ms
21:17:55.587408 [queue=2] packet #74, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 700µs
21:17:55.588408 [queue=1] packet #74, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.588408 [queue=1] packet #74, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is dropped
21:17:55.589408 [queue=0] packet #73, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.589408 [queue=1] packet #74, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 2.1ms
21:17:55.592408 [queue=0] packet #74, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.592408 [queue=1] packet #75, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 5.6ms
21:17:55.597408 [queue=2] packet #76, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 3.4ms
21:17:55.598408 [queue=1] packet #75, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.598408 [queue=2] packet #75, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 4.3ms
21:17:55.601409 [queue=1] packet #76, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.601409 [queue=2] packet #76, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 1.3ms
21:17:55.602409 [queue=3] packet #77, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 700µs
21:17:55.603409 [queue=0] packet #77, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.603409 [queue=1] packet #77, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 800µs
21:17:55.603409 [queue=1] packet #75, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.603409 [queue=1] packet #76, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.604409 [queue=0] packet #77, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.607409 [queue=1] packet #78, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 6.7ms
21:17:55.612409 [queue=2] packet #79, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 200µs
21:17:55.613409 [queue=1] packet #79, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.613409 [queue=2] packet #77, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 7.7ms
21:17:55.614409 [queue=1] packet #78, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.614409 [queue=2] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 9.3ms
21:17:55.617410 [queue=3] packet #80, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 100µs
21:17:55.618410 [queue=2] packet #80, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.618410 [queue=3] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 9.3ms
21:17:55.621410 [queue=2] packet #77, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.622410 [queue=3] packet #81, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 2.6ms
21:17:55.624410 [queue=2] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.625410 [queue=1] packet #81, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.625410 [queue=2] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 5ms
21:17:55.627410 [queue=3] packet #82, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 5.5ms
21:17:55.628410 [queue=2] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.630410 [queue=1] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.632410 [queue=1] packet #83, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is dropped
21:17:55.633410 [queue=0] packet #82, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.633410 [queue=0] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is dropped
21:17:55.637411 [queue=1] packet #84, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 6.1ms
21:17:55.642411 [queue=2] packet #85, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 9.6ms
21:17:55.644411 [queue=1] packet #84, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.644411 [queue=2] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 9.8ms
21:17:55.647411 [queue=3] packet #86, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 6.3ms
21:17:55.652412 [queue=3] packet #87, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 5ms
21:17:55.652412 [queue=2] packet #85, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.652412 [queue=3] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is dropped
21:17:55.654412 [queue=1] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.654412 [queue=1] packet #86, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.654412 [queue=2] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 200µs
21:17:55.655412 [queue=1] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.657412 [queue=0] packet #87, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.657412 [queue=1] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 5ms
21:17:55.662412 [queue=0] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.967430 [queue=1] packet #78, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 1.1ms
21:17:55.969430 [queue=0] packet #78, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.969430 [queue=1] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 8ms
21:17:55.972430 [queue=2] packet #79, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 6.2ms
21:17:55.977430 [queue=3] packet #80, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 2.9ms
21:17:55.977430 [queue=2] packet #78, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.979430 [queue=1] packet #79, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.979430 [queue=2] packet #79, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 2ms
21:17:55.980430 [queue=1] packet #80, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.980430 [queue=2] packet #80, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 4.8ms
21:17:55.981430 [queue=1] packet #79, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.982430 [queue=2] packet #81, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 3.4ms
21:17:55.985431 [queue=1] packet #80, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.986431 [queue=0] packet #81, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.986431 [queue=1] packet #81, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 3.8ms
21:17:55.987431 [queue=2] packet #82, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 6.9ms
21:17:55.990431 [queue=1] packet #81, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:55.992431 [queue=2] packet #83, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 5.5ms
21:17:55.994431 [queue=1] packet #82, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.994431 [queue=2] packet #82, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 5.7ms
21:17:55.997431 [queue=3] packet #84, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 5.1ms
21:17:55.998431 [queue=2] packet #83, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:55.998431 [queue=2] packet #83, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is dropped
21:17:56.000431 [queue=1] packet #82, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:56.002432 [queue=2] packet #85, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 2.8ms
21:17:56.003432 [queue=1] packet #84, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:56.003432 [queue=2] packet #84, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 7.1ms
21:17:56.005432 [queue=1] packet #85, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:56.005432 [queue=2] packet #85, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 4.8ms
21:17:56.007432 [queue=3] packet #86, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 5.4ms
21:17:56.010432 [queue=2] packet #85, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:56.011432 [queue=1] packet #84, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:56.012432 [queue=2] packet #85, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 2.3ms
21:17:56.013432 [queue=1] packet #86, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:56.013432 [queue=2] packet #86, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 8.5ms
21:17:56.015432 [queue=1] packet #85, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:56.015432 [queue=2] packet #86, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 4ms
21:17:56.017432 [queue=2] packet #86, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is dropped
21:17:56.019433 [queue=1] packet #86, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:56.022433 [queue=1] packet #87, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 7.9ms
21:17:56.022433 [queue=1] packet #86, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
21:17:56.027433 [queue=2] packet #88, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 6ms
21:17:56.030433 [queue=1] packet #87, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:56.030433 [queue=2] packet #87, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delayed for 6.8ms
21:17:56.032433 [queue=2] packet #89, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is dropped
21:17:56.033433 [queue=1] packet #88, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delivered
21:17:56.033433 [queue=1] packet #88, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is dropped
21:17:56.037434 [queue=1] packet #90, 127.0.0.1:62999 -> 127.0.0.1:9000, sz=989 is delayed for 5.2ms
21:17:56.037434 [queue=1] packet #87, 127.0.0.1:62998 -> 127.0.0.1:9007, sz=4 is delivered
